,Row.names,baseMean,log2FoldChange,lfcSE,pvalue,padj,significant
305,ENSG00000012817,482.4727798,0.087074629,0.121517138,0.212169271,0.415567816,unchanged
306,ENSG00000012822,616.242607,-0.147416604,0.082396776,0.028037285,0.12029264,unchanged
307,ENSG00000012963,318.2831849,0.018602416,0.053155577,0.701625207,0.834807832,unchanged
308,ENSG00000012983,726.0391566,0.276326012,0.120820469,0.002933972,0.028318763,upregulated
309,ENSG00000013016,240.0519889,-0.120818486,0.130527814,0.115861738,0.286979655,unchanged
310,ENSG00000013275,344.8755271,-0.048136647,0.065128429,0.391305657,0.598015884,unchanged
311,ENSG00000013288,375.604679,-0.39694895,0.124780823,0.000122389,0.003781214,downregulated
312,ENSG00000013293,0.027060962,-0.000686807,0.128698929,0.993392097,NA,unchanged
313,ENSG00000013297,0.459345085,0.005408264,0.127937465,0.758452191,NA,unchanged
314,ENSG00000013306,15878.8346,0.077574363,0.135850953,0.203973476,0.404817448,unchanged
315,ENSG00000013364,1023.67257,-0.172871819,0.123077904,0.037451145,0.144309937,unchanged
316,ENSG00000013374,916.8998355,-0.057559933,0.080442839,0.367167668,0.57553428,unchanged
317,ENSG00000013375,251.6484521,0.137863211,0.071585133,0.022075195,0.103433572,unchanged
318,ENSG00000013392,36.83895395,0.366804546,0.111747473,0.000102829,0.003404903,upregulated
319,ENSG00000013441,1473.10569,0.090887217,0.071743457,0.124352283,0.300679075,unchanged
320,ENSG00000013503,201.7626544,0.080337164,0.056757103,0.113366098,0.28317996,unchanged
321,ENSG00000013523,138.1052168,-0.129966239,0.097541632,0.068520025,0.209449132,unchanged
322,ENSG00000013561,2898.549789,0.151475184,0.149199897,0.064535788,0.20131617,unchanged
323,ENSG00000013563,197.4204458,0.038284393,0.060815356,0.480211241,0.676167424,unchanged
324,ENSG00000013573,54.15235291,-0.030760907,0.109103257,0.609308355,0.772858957,unchanged
325,ENSG00000013583,166.4667954,-0.074051003,0.12010516,0.27270239,0.484465895,unchanged
326,ENSG00000013588,0.136762509,-0.000605407,0.128690339,0.927609754,NA,unchanged
327,ENSG00000013619,15.36985805,0.024233064,0.115878895,0.644762719,0.797296724,unchanged
328,ENSG00000013725,165.1725924,-0.145844995,0.177624793,0.0646606,0.201614635,unchanged
329,ENSG00000013810,511.6734753,-0.101005848,0.086916078,0.132923524,0.313157304,unchanged
330,ENSG00000014123,696.8509116,0.020173383,0.063494723,0.712077771,0.841518821,unchanged
331,ENSG00000014138,56.34606101,-0.010997708,0.092804258,0.860589147,0.929897679,unchanged
332,ENSG00000014164,56.83309398,-0.214477713,0.283825754,0.021903035,0.102870684,unchanged
333,ENSG00000014216,588.9023487,-0.440507738,0.189657177,0.000921293,0.013815397,downregulated
334,ENSG00000014257,306.2816671,0.165638831,0.116045822,0.037309247,0.144003706,unchanged
335,ENSG00000014641,617.3074115,0.019662473,0.071348202,0.73913502,0.860345455,unchanged
336,ENSG00000014824,120.2706656,0.164937213,0.108975381,0.034981421,0.138217726,unchanged
337,ENSG00000014914,6.41396733,0.006680967,0.12878665,0.300602767,NA,unchanged
338,ENSG00000014919,280.1732573,-0.072268189,0.062580752,0.188735043,0.385477409,unchanged
339,ENSG00000015133,205.9447044,0.054344898,0.098910836,0.416376912,0.622718607,unchanged
340,ENSG00000015153,378.2901279,0.125803577,0.082085392,0.052397138,0.176497635,unchanged
341,ENSG00000015171,434.6103652,0.040815603,0.055009775,0.410333241,0.617060234,unchanged
342,ENSG00000015285,289.8513577,-0.522825944,0.135800734,8.57E-06,0.000718843,downregulated
343,ENSG00000015413,0.026943387,-0.000444797,0.128693097,0.954852112,NA,unchanged
344,ENSG00000015475,1035.253542,0.048213454,0.08097249,0.446420107,0.648358701,unchanged
345,ENSG00000015479,2381.819784,-0.063431948,0.062387546,0.239832596,0.448039271,unchanged
346,ENSG00000015520,0.324058779,5.92E-05,0.128662027,0.850878979,NA,unchanged
347,ENSG00000015532,79.87711527,-0.339273554,0.139325832,0.001248761,0.01674922,downregulated
348,ENSG00000015568,484.0561236,0.066345932,0.115856261,0.315485459,0.527881314,unchanged
349,ENSG00000015592,0.152199627,-0.001710175,0.128707102,0.908532047,NA,unchanged
350,ENSG00000015676,342.1780105,-0.111005209,0.086713271,0.100645922,0.263933347,unchanged
351,ENSG00000016082,0.015878675,-0.000301687,0.128698706,0.966533806,NA,unchanged
352,ENSG00000016391,3.136588718,0.093676168,0.155574642,0.118099634,NA,unchanged
353,ENSG00000016402,0.041849011,-0.000495503,0.128698273,0.973912218,NA,unchanged
354,ENSG00000016490,0.009166426,0.000476825,0.128697802,0.932088822,NA,unchanged
355,ENSG00000016602,0.009494548,0.00030274,0.128698931,0.93870809,NA,unchanged
356,ENSG00000016864,163.9489086,-0.020344994,0.05100999,0.663757772,0.810154434,unchanged
357,ENSG00000017260,1016.514159,0.087456774,0.050778619,0.059793756,0.192410446,unchanged
358,ENSG00000017427,3.088217175,0.006515371,0.123784256,0.823939464,NA,unchanged
359,ENSG00000017483,599.173929,-0.015760385,0.111417788,0.781848347,0.884765185,unchanged
360,ENSG00000017797,1143.082219,-0.027249143,0.086769936,0.673320385,0.816562468,unchanged
361,ENSG00000018189,265.644347,0.081780996,0.078978904,0.194555806,0.393231149,unchanged
362,ENSG00000018280,640.4585525,-0.138411272,0.126938417,0.076000956,0.223008105,unchanged
363,ENSG00000018408,4.554187343,0.057832585,0.1310092,0.269834565,0.481565664,unchanged
364,ENSG00000018510,691.4912063,0.080850819,0.057578956,0.116301877,0.287838613,unchanged
365,ENSG00000018610,118.6277757,0.040056455,0.062092127,0.461213786,0.660902787,unchanged
366,ENSG00000018625,0.299822619,0.001792373,0.128630843,0.835174049,NA,unchanged
367,ENSG00000018699,283.058962,0.113248385,0.062740626,0.037510969,0.144460023,unchanged
368,ENSG00000018869,63.18976993,0.07666967,0.070168535,0.195691799,0.394720225,unchanged
369,ENSG00000019102,0.756732681,0.015428162,0.128373927,0.518997014,NA,unchanged
370,ENSG00000019144,1.538798029,-0.076328891,0.153799621,0.083420999,NA,unchanged
371,ENSG00000019169,16.24625972,0.022720283,0.117083331,0.675714195,0.817888953,unchanged
372,ENSG00000019186,0.790330284,-0.019054335,0.129397028,0.378369732,NA,unchanged
373,ENSG00000019485,61.12239745,-0.15410932,0.108372704,0.045094125,0.161028841,unchanged
374,ENSG00000019582,3053.027245,-0.24226653,0.150720032,0.014634797,0.080412952,unchanged
375,ENSG00000019991,154.5552957,0.03840468,0.08125135,0.549703976,0.730949441,unchanged
376,ENSG00000019995,2270.231512,0.1270753,0.117254583,0.095610785,0.255818457,unchanged
377,ENSG00000020129,43.59479112,-0.340308072,0.192063038,0.005157595,0.04128761,downregulated
378,ENSG00000020181,7.937169561,-0.519245571,0.287646202,0.00276221,0.027385847,downregulated
379,ENSG00000020256,44.07590709,0.015872793,0.085228562,0.806019125,0.898303028,unchanged
380,ENSG00000020426,45.30347405,0.149853305,0.125652105,0.060713457,0.19406994,unchanged
381,ENSG00000020577,38.16277746,0.091308087,0.122827213,0.207129811,0.408853925,unchanged
382,ENSG00000020633,266.8676536,-0.573193953,0.147733519,4.67E-06,0.000517618,downregulated
383,ENSG00000020922,563.9969558,0.156614664,0.063862785,0.005326049,0.042245182,upregulated
384,ENSG00000021300,59.64421353,-0.021131563,0.103768015,0.729915402,0.854067046,unchanged
385,ENSG00000021355,2111.536134,0.045320037,0.08354639,0.479299945,0.675417467,unchanged
386,ENSG00000021461,0.409398035,-0.004052082,0.128513963,0.856353035,NA,unchanged
387,ENSG00000021488,0.930290827,-0.022086114,0.129778389,0.278359065,NA,unchanged
388,ENSG00000021574,675.0552621,0.01010054,0.0606231,0.850563633,0.923490057,unchanged
389,ENSG00000021645,6.26450472,0.059772086,0.142629395,0.079847155,NA,unchanged
390,ENSG00000021762,67.19826005,-0.79630677,0.175723816,2.24E-07,0.000138052,downregulated
391,ENSG00000021776,975.0574094,-0.010964646,0.0504876,0.81102824,0.900464281,unchanged
392,ENSG00000021826,4.661882389,0.066160642,0.13226191,0.240852293,0.449144235,unchanged
393,ENSG00000021852,0.162661289,-0.000988397,0.128685714,0.987704688,NA,unchanged
394,ENSG00000022267,374.4745,0.117056912,0.124615089,0.12433286,0.300679075,unchanged
395,ENSG00000022277,1366.323051,0.046983774,0.075665051,0.441818739,0.644421838,unchanged
396,ENSG00000022355,0.013989213,0.000293437,0.128697791,0.935037731,NA,unchanged
397,ENSG00000022556,45.96991146,-0.219460505,0.262319731,0.020907345,0.100107988,unchanged
398,ENSG00000022567,806.7988423,-0.135898427,0.118588155,0.079547794,0.229159502,unchanged
399,ENSG00000022840,6623.111704,0.034241223,0.114943196,0.550475317,0.731342759,unchanged
400,ENSG00000022976,82.5805984,-0.163063323,0.110551143,0.037398944,0.144189077,unchanged
401,ENSG00000023041,398.231116,0.097757314,0.052223878,0.039147882,0.148072289,unchanged
402,ENSG00000023171,121.7293851,-0.11441089,0.123921131,0.128392969,0.306341508,unchanged
403,ENSG00000023191,255.9013242,-0.299918138,0.165389749,0.006503868,0.048685794,downregulated
404,ENSG00000023228,174.9811106,-0.026349274,0.108713673,0.653762415,0.803688213,unchanged
405,ENSG00000023287,957.1328025,-0.007113405,0.079151996,0.907624684,0.955463435,unchanged
406,ENSG00000023318,982.5047526,0.024139584,0.05663936,0.63843772,0.792682713,unchanged
407,ENSG00000023330,214.553372,-0.049012667,0.097377786,0.465383159,0.663853273,unchanged
408,ENSG00000023445,2704.385669,0.099789913,0.088807086,0.138013991,0.321212653,unchanged
409,ENSG00000023516,327.6320926,0.091202465,0.150333239,0.122453737,0.297556561,unchanged
410,ENSG00000023572,103.1566274,0.130140946,0.065714783,0.022158206,0.103577081,unchanged
411,ENSG00000023608,37.39243296,-0.029146186,0.083569578,0.642711103,0.795798695,unchanged
412,ENSG00000023697,218.4013531,0.088408541,0.069817539,0.134998033,0.316696234,unchanged
413,ENSG00000023734,444.4649778,0.056631079,0.072291267,0.349888519,0.560550395,unchanged
414,ENSG00000023839,60.94224494,0.162385043,0.104095677,0.032503832,0.131969946,unchanged
415,ENSG00000023892,574.561638,-0.15258945,0.075529742,0.016508455,0.086354316,unchanged
416,ENSG00000023902,359.5007022,-0.116147737,0.097521754,0.1078122,0.274559091,unchanged
417,ENSG00000023909,150.4898727,0.106222445,0.104031338,0.139387693,0.323268273,unchanged
418,ENSG00000024048,7709.852559,0.034827028,0.074667161,0.565757112,0.741803579,unchanged
419,ENSG00000024422,2.711021265,-0.040861399,0.13281973,0.211960628,NA,unchanged
420,ENSG00000024526,23.16412237,0.122467856,0.143620855,0.10772811,0.274547004,unchanged
421,ENSG00000024862,302.810724,0.063099796,0.075784102,0.305750088,0.518138426,unchanged
422,ENSG00000025039,374.3744026,-0.012962762,0.087905064,0.839460671,0.917258095,unchanged
423,ENSG00000025156,156.8013105,0.058360765,0.079590983,0.34882989,0.559569822,unchanged
424,ENSG00000025293,800.2563193,0.106901487,0.065376197,0.061030546,0.194530597,unchanged
425,ENSG00000025423,2.0748988,-0.042151267,0.128901624,0.336785695,NA,unchanged
426,ENSG00000025434,16.0809615,0.04919899,0.096537441,0.460918656,0.660685079,unchanged
427,ENSG00000025708,393.5329201,-0.142746598,0.146550384,0.083971533,0.236229674,unchanged
428,ENSG00000025770,135.6025355,-0.1605727,0.090312634,0.023610805,0.10810359,unchanged
429,ENSG00000025772,58.87727917,0.072298866,0.082980335,0.267102268,0.478776736,unchanged
430,ENSG00000025796,387.3569487,-0.07095554,0.09894234,0.29036094,0.503746022,unchanged
431,ENSG00000025800,801.0453439,0.035670491,0.062163291,0.507531341,0.698955081,unchanged
432,ENSG00000026025,6329.972279,-0.069258337,0.074014035,0.258496358,0.469410665,unchanged
433,ENSG00000026036,0.790014023,0.000109658,0.128676627,0.870180803,NA,unchanged
434,ENSG00000026103,1098.830689,0.219311578,0.116969475,0.011622868,0.069251879,unchanged
435,ENSG00000026297,1159.876845,0.032601503,0.08670833,0.618054811,0.779031271,unchanged
436,ENSG00000026508,2647.663959,-0.182654208,0.101558235,0.018444937,0.092767579,unchanged
437,ENSG00000026559,10.24488115,-0.085887725,0.155529358,0.090011617,0.246215572,unchanged
438,ENSG00000026652,126.6581001,0.13201042,0.134418375,0.089071046,0.244755281,unchanged
439,ENSG00000026751,457.3912994,-0.062435498,0.099723241,0.351831603,0.562191321,unchanged
440,ENSG00000026950,1322.921308,-0.041845184,0.071307011,0.48123575,0.677023037,unchanged
441,ENSG00000027001,64.25910141,0.107071209,0.074351141,0.082644638,0.233779774,unchanged
442,ENSG00000027075,1655.546555,-0.079359726,0.070311786,0.173686653,0.367921177,unchanged
443,ENSG00000027644,0.171319451,0.000463114,0.128679321,0.935613728,NA,unchanged
444,ENSG00000027697,3881.434063,0.11694399,0.093672319,0.097311822,0.258556976,unchanged
445,ENSG00000027847,34.90372254,-0.029826294,0.106205955,0.628130483,0.78642732,unchanged
446,ENSG00000027869,28.69014942,-0.370023098,0.197358578,0.003560705,0.031748651,downregulated
447,ENSG00000028116,374.4939697,0.100591532,0.102436968,0.160320781,0.351163148,unchanged
448,ENSG00000028137,2097.252282,-0.591085078,0.143826101,2.31E-06,0.000341715,downregulated
449,ENSG00000028203,380.0599831,0.181883728,0.090713561,0.01087655,0.066464604,unchanged
450,ENSG00000028277,139.9266715,-0.332474143,0.153368105,0.002447054,0.025249865,downregulated
451,ENSG00000028310,144.5275402,-0.05765954,0.066399736,0.306506993,0.518816594,unchanged
452,ENSG00000028528,740.5905218,-0.013454895,0.058587527,0.79567544,0.892458976,unchanged
453,ENSG00000028839,225.4317729,0.182250465,0.098899158,0.015330818,0.082823515,unchanged
454,ENSG00000029153,15.57068795,0.112596442,0.132002483,0.133014064,0.313235748,unchanged
455,ENSG00000029363,4058.546262,0.136579818,0.064044736,0.014299255,0.079198077,unchanged
456,ENSG00000029364,1341.025841,0.030909023,0.051714604,0.510439512,0.701100852,unchanged
457,ENSG00000029534,306.6012686,0.145852504,0.182111663,0.061987401,0.196286346,unchanged
458,ENSG00000029639,105.2608386,0.240656359,0.097794381,0.00184802,0.021350439,upregulated
459,ENSG00000029725,909.1478336,0.048945463,0.04909904,0.278569677,0.491283724,unchanged
460,ENSG00000029993,15.49017433,0.075895382,0.125115513,0.251386689,0.460975512,unchanged
461,ENSG00000030066,795.3386902,-0.014899307,0.059042884,0.774188624,0.881705375,unchanged
462,ENSG00000030110,201.9765434,-0.196201765,0.093936395,0.008471931,0.057286275,unchanged
463,ENSG00000030304,0.042627759,-0.000168106,0.128690989,0.96144369,NA,unchanged
464,ENSG00000030419,1019.150389,0.120675038,0.105564679,0.096255606,0.256779768,unchanged
465,ENSG00000030582,2260.614475,-0.4102823,0.175039231,0.001265956,0.016864388,downregulated
466,ENSG00000031003,1069.98436,0.084900264,0.076233736,0.165411551,0.357784228,unchanged
467,ENSG00000031081,148.1444562,-0.148110568,0.106242651,0.052693348,0.177193546,unchanged
468,ENSG00000031691,15.73093744,0.055357319,0.131142141,0.278939801,NA,unchanged
469,ENSG00000031698,781.844984,0.129965295,0.066446291,0.024159207,0.109707213,unchanged
470,ENSG00000031823,133.8694055,-0.240259707,0.088644363,0.001205221,0.016370431,downregulated
471,ENSG00000032219,631.052227,0.045804068,0.076534064,0.45941389,0.659621125,unchanged
472,ENSG00000032389,168.3109522,0.093124859,0.064591248,0.09469086,0.254636913,unchanged
473,ENSG00000032444,287.1323529,-0.359379213,0.144306961,0.001062812,0.015150878,downregulated
474,ENSG00000032742,149.98899,0.109195349,0.089029622,0.10994743,0.278103506,unchanged
475,ENSG00000033011,151.7645546,-0.046271336,0.074245587,0.443838022,0.646172511,unchanged
476,ENSG00000033030,68.1318852,-0.037659929,0.08927767,0.560484728,0.739299333,unchanged
477,ENSG00000033050,147.1158456,-0.195103709,0.118011219,0.02093809,0.10011689,unchanged
478,ENSG00000033100,212.2253822,-0.46459796,0.143870045,6.95E-05,0.002605354,downregulated
479,ENSG00000033122,14.46623136,0.132594366,0.207584189,0.029379539,0.123900732,unchanged
480,ENSG00000033170,397.8795293,0.189733932,0.072991344,0.002347901,0.024552405,upregulated
481,ENSG00000033178,470.9032776,0.212338601,0.071032308,0.00062814,0.010935251,upregulated
482,ENSG00000033327,1167.830286,-0.404827562,0.139565435,0.000272555,0.006426625,downregulated
483,ENSG00000033627,243.0743054,-0.174560488,0.185573127,0.041914396,0.154744506,unchanged
484,ENSG00000033800,2787.970157,0.120134156,0.080336353,0.063969696,0.200046219,unchanged
485,ENSG00000033867,569.0155236,0.029277557,0.074364812,0.623125317,0.78349178,unchanged
486,ENSG00000034053,89.08400383,-0.06621192,0.106190825,0.328273049,0.540521921,unchanged
487,ENSG00000034152,563.9850565,-0.015538524,0.107968468,0.785011443,0.88667728,unchanged
488,ENSG00000034239,1.973457063,-0.091146464,0.17372002,0.014274705,NA,unchanged
489,ENSG00000034510,891.0774443,0.039025857,0.086893318,0.550666719,0.731526832,unchanged
490,ENSG00000034533,212.5877593,-0.022282824,0.077501229,0.717265545,0.84541194,unchanged
491,ENSG00000034677,1304.779623,0.121333041,0.088365796,0.074222806,0.219814028,unchanged
492,ENSG00000034693,133.7560576,0.201877551,0.086554548,0.004312748,0.036316648,upregulated
493,ENSG00000034713,4444.340713,0.146105328,0.152175166,0.072744202,0.216994073,unchanged
494,ENSG00000035115,135.0669559,0.242770755,0.109988167,0.003715851,0.032547797,upregulated
495,ENSG00000035141,113.5784949,0.012094438,0.070930059,0.838187267,0.916378354,unchanged
496,ENSG00000035403,3365.513103,-0.067732104,0.09968103,0.324262394,0.536250497,unchanged
497,ENSG00000035499,14.09503739,0.042385991,0.115668577,0.4755155,0.672347536,unchanged
498,ENSG00000035664,402.5586596,0.074165594,0.112467767,0.269240077,0.481013796,unchanged
499,ENSG00000035681,336.695309,0.020877762,0.057593493,0.685428761,0.824313101,unchanged
500,ENSG00000035687,637.4543525,0.030463007,0.053098229,0.526416787,0.713758493,unchanged
501,ENSG00000035720,75.04417525,0.024280697,0.098973185,0.704459013,0.836443098,unchanged
502,ENSG00000035862,822.0066473,-0.413919617,0.127724802,9.83E-05,0.003295618,downregulated
503,ENSG00000035928,664.634166,-0.001593651,0.050936967,0.972329555,0.986667659,unchanged
